fecha,entidad,participacion_creditos,crecimiento_creditos,utilidad_acumulada,palanca_global,hhi_mercado,c4_mercado,tamn_sistema,tipmn_sistema,spread_sistema
2016-06-01,Scotiabank,16.0973364777042,0.137042363778872,554.379423150006,7.12250712250712,2023.564487134507,82.5952201025474,16.2,2.6457,13.5543
2016-07-01,Azteca,0.149746180425951,-3.17123555552749,8.79894265999998,4.0048057669203,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,BanBif,3.69060959936105,0.763089959701735,60.2835881500026,7.78210116731518,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Citibank,1.12584067807969,2.02723055405711,57.1567260999994,5.60852495793606,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Comercio,0.524134544319556,0.902770228486705,19.36733936,7.5642965204236,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Continental,21.8137066936936,0.296341704212821,742.917720790012,6.95410292072323,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Crédito,33.1665022488288,0.297402136738034,1636.98081807999,6.38162093171666,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Falabella,1.68662809110244,0.176045436016592,59.1282697700003,6.92520775623269,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Financiero,2.7248632758443,-0.00453868112260114,20.26154226,8.22368421052632,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,GNB,1.63002435534394,0.236845334234825,28.0019410400005,7.32600732600733,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,ICBC,0.0874637712767387,6.75179980210243,-6.16829251000002,2.60620276257493,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Interbank,11.2504128610063,0.600832077402602,498.459164649996,6.12745098039216,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,MiBanco,3.54544300261232,0.678834463624556,148.594019419999,6.0790273556231,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Ripley,0.723430839911302,1.19431806689048,40.6896254499997,6.61813368630046,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Santander,1.27961139805397,0.646488541425461,37.886045329999,6.45994832041344,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-07-01,Scotiabank,16.3762195841,0.459156327255372,645.480655629999,6.96378830083566,2013.4574330312093,82.60684138762869,16.3787,2.7039,13.674799999999998
2016-08-01,Azteca,0.146160877832359,-3.01995498367535,11.04060286,3.87296669248644,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,BanBif,3.68782170065326,0.669573021973724,68.93379451,7.59878419452888,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Citibank,1.05517180550084,0.961746808976471,62.70921737,4.55580865603645,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Comercio,0.519592728172979,0.72416614406583,22.10626335,7.26744186046512,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Continental,21.6720369550471,0.187325719438314,860.98154784,6.83526999316473,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Crédito,33.1397993208389,0.2581334673178,1887.30521542,6.38977635782748,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Falabella,1.66653044534797,0.0580269289580881,66.03672861,6.73854447439353,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Financiero,2.80658072180887,0.378548339822027,24.01697957,8.23045267489712,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,GNB,1.63068889410518,0.229639932993564,32.13660482,7.32600732600733,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,ICBC,0.0898310736387182,1.84001319427463,-6.71689157,2.66737796745799,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Interbank,11.3490450680518,0.654330195068775,555.0264659,6.2266500622665,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,MiBanco,3.55490406147836,0.680216928141597,179.98174208,6.11995104039168,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Ripley,0.714578115249797,0.945581691256581,46.91094859,6.49772579597141,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Santander,1.26392880384516,0.403903355580892,43.79301111,6.26959247648903,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-08-01,Scotiabank,16.4822368406504,0.491104679250709,734.04232415,6.78886625933469,2011.4601118294263,82.64311818458819,16.4984,2.7113,13.7871
2016-09-01,Azteca,0.143405593508105,-2.87160263831637,12.0227887300001,3.87296669248644,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,BanBif,3.69800639121337,0.640761797521283,76.9016294599986,7.59878419452888,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Citibank,1.05829748727946,0.90285261151728,80.2513906599999,4.55580865603645,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Comercio,0.528560407041918,0.856313027383759,24.6037699499999,7.26744186046512,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Continental,21.5419410969745,0.114442331829712,977.56519310001,6.83526999316473,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Crédito,33.3159584191243,0.302558715217316,2163.78887105,6.38977635782748,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Falabella,1.64089230276876,-0.0974932227537528,71.3053271699997,6.73854447439353,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Financiero,2.7954014522595,0.30670285936456,29.2706602199995,8.23045267489712,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,GNB,1.59265288096282,-0.0426743802875662,35.5615258000005,7.32600732600733,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,ICBC,0.0863665743151918,5.02770882532657,-7.31884618999999,2.66737796745799,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Interbank,11.195201667163,0.445044678905315,636.541693739999,6.2266500622665,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,MiBanco,3.59305140311115,0.746861647290942,208.414038929999,6.11995104039168,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Ripley,0.711480339137557,0.815189005631023,52.2166318800002,6.49772579597141,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Santander,1.2143535792471,-0.0756473637631316,52.3123013600005,6.26959247648903,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-09-01,Scotiabank,16.6673372372485,0.575888376910094,844.775634979999,6.78886625933469,2020.1778451549235,82.7204384205103,16.8447,2.705,14.1397
2016-10-01,Azteca,0.143852513685179,-2.60330731312473,12.7183104299998,3.86548125241593,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,BanBif,3.69621693635924,0.560698643792557,84.6975888399999,7.63941940412529,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Citibank,1.03611993502155,0.591747335480997,84.7762142799996,4.75285171102662,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Comercio,0.527855880505218,0.721549832252011,27.1449837400001,7.13266761768902,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Continental,21.6839674003824,0.159989861367027,1084.69860443998,6.82128240109141,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Crédito,33.0725224506367,0.191855270604702,2450.03039837998,6.426735218509,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Falabella,1.63191802095625,-0.187593987083567,77.2275184900001,6.69792364367046,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Financiero,2.80663316781924,0.303101980540155,35.0439382000001,8.03858520900322,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,GNB,1.61751578121933,0.100975282662352,39.9675647800004,7.25163161711385,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,ICBC,0.0835382787814742,4.2050478919619,-8.26816366000001,2.53936008125952,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Interbank,11.2131497178253,0.399285924406123,716.616308259998,6.20347394540943,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,MiBanco,3.65445395398075,0.798074698852402,239.251050470001,6.18429189857761,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Ripley,0.72037894152395,0.811634248775439,61.8546478800004,6.57462195923734,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Santander,1.21578971382007,-0.05772974593653,57.0570837200014,6.0459492140266,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-10-01,Scotiabank,16.6826265570676,0.518224673967849,947.138630189993,6.93962526023595,2011.5816347040404,82.652266125912,17.0642,2.7081,14.3561
2016-11-01,Azteca,0.144690077928379,-2.2223941306895,12.9303547700001,3.86548125241593,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,BanBif,3.67637710781146,0.516322176974149,91.153551180001,7.63941940412529,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Citibank,1.10726410742054,1.19904600211995,99.3458878699995,4.75285171102662,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Comercio,0.524536277262911,0.682641144059004,29.4512284700003,7.13266761768902,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Continental,21.5697473941826,0.150848982884888,1199.58189983999,6.82128240109141,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Crédito,33.2762789702789,0.281062878022875,2697.1717217,6.426735218509,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Falabella,1.63677022060792,-0.0477280931166835,81.5977560999995,6.69792364367046,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Financiero,2.78557253993645,0.264919450383294,37.6658027499999,8.03858520900322,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,GNB,1.621879006097,0.177709143178051,44.4905823500007,7.25163161711385,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,ICBC,0.0804704696547247,3.46246921865505,-8.57718150999999,2.53936008125952,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Interbank,11.1081339325104,0.340374344689476,786.035113430004,6.20347394540943,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,MiBanco,3.66215406711668,0.84015300658411,268.35028383,6.18429189857761,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Ripley,0.723235335973089,0.87238489211261,66.89135967,6.57462195923734,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Santander,1.15285975749768,-0.490314047475515,62.8966431199999,6.0459492140266,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-11-01,Scotiabank,16.7170376838279,0.543349901653678,1037.88798378,6.93962526023595,2018.7915146292003,82.6711979807998,17.0273,2.6703,14.357
2016-12-01,Azteca,0.153395550778816,0.693438364575716,13.91939218,3.93545848091303,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,BanBif,3.62166795062638,0.594683505203442,99.0907045900006,7.50750750750751,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Citibank,0.953180146681092,-2.83182435009769,152.848729000001,5.03018108651912,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Comercio,0.541180114585424,1.06680952715996,31.6352830700003,7.29394602479942,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Continental,22.1064321424448,-0.30627006963091,1337.96755098001,7.01754385964912,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Crédito,33.2165394997562,0.136185998575744,2925.55023627,6.51465798045603,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Falabella,1.67395769460332,-0.523768912068912,89.23732897,6.50195058517555,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Financiero,2.67085914228207,0.068090361001194,33.0991626999997,7.59878419452888,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,GNB,1.58098367533471,0.228406860122554,50.0120585500004,6.98812019566737,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,ICBC,0.0703445651716017,1.07376105884991,-8.73396292000005,1.62364020133138,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Interbank,11.1697020041468,0.313017828288764,875.074864250003,6.28930817610063,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,MiBanco,3.67071751070369,0.673026794329679,312.5963605,6.43500643500644,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Ripley,0.756245226730596,0.567952416377082,71.7567360900003,6.8073519400953,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Santander,1.14462982123271,-0.0409084327028686,68.9022329099998,5.93119810201661,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2016-12-01,Scotiabank,16.4501435646593,0.952675427201388,1168.74255086,6.93962526023595,2029.540073789518,82.9428172110071,17.1565,2.6303,14.526200000000001
2017-01-01,Azteca,0.156054698285679,0.480879434472148,0.600870809999911,4.00801603206413,2023.2827002143317,82.8542003255684,17.7387,2.7,15.038700000000002
2017-01-01,BanBif,3.7013027198209,1.61771095641949,7.53397415000085,7.43494423791822,2023.2827002143317,82.8542003255684,17.7387,2.7,15.038700000000002
